observation_id,species_name,common_name,date_observed,location,image_url,notes,observer
OBS1445,Ovis vignei,Urial,2025-05-04,"Trail 4, Margalla Hills",/images/urial.jpg,Unusual behavior noted—possibly nesting.,Ahmed
OBS1446,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-15,"Trail 2, Margalla Hills",/images/asian_palm_civet.jpg,Noticed in canopy while birdwatching.,Zainab
OBS1447,Aythya fuligula,Tufted Duck,2025-05-15,Pir Sohawa,/images/tufted_duck.jpg,Heard distinctive call before visual.,Omar
OBS1448,Axis axis,Chital Deer,2025-05-01,Shakarparian Hills,/images/chital_deer.jpg,Observed with juvenile(s) nearby.,Fatima
OBS1449,Felis chaus,Jungle Cat,2025-05-01,"Trail 3, Margalla Hills",/images/jungle_cat.jpg,Observed feeding near water source.,Farhan
OBS1450,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-15,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Noticed in canopy while birdwatching.,Aisha
OBS1451,Francolinus pondicerianus,Grey Francolin,2025-05-15,Faisal Mosque,/images/grey_francolin.jpg,Observed feeding near water source.,Bilal
OBS1452,Varanus bengalensis,Bengal Monitor,2025-05-13,"Trail 3, Margalla Hills",/images/bengal_monitor.jpg,Observed with juvenile(s) nearby.,Hina
OBS1453,Macaca mulatta,Rhesus Macaque,2025-05-16,Shah Allah Ditta Caves,/images/rhesus_macaque.jpg,Seen basking in sun near rocks.,Kashif
OBS1454,Felis chaus,Jungle Cat,2025-05-09,Rawal Lake,/images/jungle_cat.jpg,Flock moving in coordinated pattern.,Nida
OBS1455,Herpestes edwardsii,Indian Grey Mongoose,2025-05-02,"Trail 4, Margalla Hills",/images/indian_grey_mongoose.jpg,Noticed in canopy while birdwatching.,Usman
OBS1456,Axis axis,Chital Deer,2025-05-05,Zoo vicinity,/images/chital_deer.jpg,Noticed in canopy while birdwatching.,Sana
OBS1457,Alcedo atthis,Common Kingfisher,2025-05-12,Zoo vicinity,/images/common_kingfisher.jpg,Seen basking in sun near rocks.,Tariq
OBS1458,Lutra lutra,Eurasian Otter,2025-05-04,Faisal Mosque,/images/eurasian_otter.jpg,Spotted during early morning hike.,Nadia
OBS1459,Ovis vignei,Urial,2025-05-09,Rawal Dam,/images/urial.jpg,Noticed in canopy while birdwatching.,Zeeshan
OBS1460,Panthera pardus,Common Leopard,2025-05-08,Saidpur Village,/images/common_leopard.jpg,Unusual behavior noted—possibly nesting.,Rabia
OBS1461,Ovis vignei,Urial,2025-05-10,Rawal Lake,/images/urial.jpg,Heard distinctive call before visual.,Manahil
OBS1462,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-08,"Trail 4, Margalla Hills",/images/asian_palm_civet.jpg,Seen basking in sun near rocks.,Shitba
OBS1463,Manis crassicaudata,Indian Pangolin,2025-05-06,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Unusual behavior noted—possibly nesting.,Ali
OBS1464,Hirundo rustica,Barn Swallow,2025-05-16,Shakarparian Hills,/images/barn_swallow.jpg,Noticed in canopy while birdwatching.,Sara
OBS1465,Gyps bengalensis,White-rumped Vulture,2025-05-14,Rawal Lake,/images/white-rumped_vulture.jpg,Spotted during early morning hike.,Ahmed
OBS1466,Phoenicurus ochruros,Black Redstart,2025-05-06,Faisal Mosque,/images/black_redstart.jpg,Seen basking in sun near rocks.,Zainab
OBS1467,Pavo cristatus,Indian Peafowl,2025-05-08,"Trail 3, Margalla Hills",/images/indian_peafowl.jpg,Frequent visitor to the area.,Omar
OBS1468,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-09,Zoo vicinity,/images/asian_palm_civet.jpg,Frequent visitor to the area.,Fatima
OBS1469,Gyps bengalensis,White-rumped Vulture,2025-05-12,Shah Allah Ditta Caves,/images/white-rumped_vulture.jpg,Unusual behavior noted—possibly nesting.,Farhan
OBS1470,Manis crassicaudata,Indian Pangolin,2025-05-02,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Heard distinctive call before visual.,Aisha
OBS1471,Macaca mulatta,Rhesus Macaque,2025-05-03,"Trail 4, Margalla Hills",/images/rhesus_macaque.jpg,Observed with juvenile(s) nearby.,Bilal
OBS1472,Columba livia,Rock Pigeon,2025-05-15,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Unusual behavior noted—possibly nesting.,Hina
OBS1473,Milvus migrans,Black Kite,2025-05-09,Faisal Mosque,/images/black_kite.jpg,Rare sighting for this time of year.,Kashif
OBS1474,Phoenicurus ochruros,Black Redstart,2025-05-07,Daman-e-Koh,/images/black_redstart.jpg,Noticed in canopy while birdwatching.,Nida
OBS1475,Dendrocygna javanica,Lesser Whistling Duck,2025-05-04,Zoo vicinity,/images/lesser_whistling_duck.jpg,Unusual behavior noted—possibly nesting.,Usman
OBS1476,Herpestes edwardsii,Indian Grey Mongoose,2025-05-09,Shakarparian Hills,/images/indian_grey_mongoose.jpg,Heard distinctive call before visual.,Sana
OBS1477,Strix aluco,Tawny Owl,2025-05-07,Zoo vicinity,/images/tawny_owl.jpg,Heard distinctive call before visual.,Tariq
OBS1478,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-03,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Noticed in canopy while birdwatching.,Nadia
OBS1479,Psittacula krameri,Rose-ringed Parakeet,2025-05-06,"Trail 3, Margalla Hills",/images/rose-ringed_parakeet.jpg,Observed with juvenile(s) nearby.,Zeeshan
OBS1480,Canis aureus,Golden Jackal,2025-05-13,Pir Sohawa,/images/golden_jackal.jpg,Unusual behavior noted—possibly nesting.,Rabia
OBS1481,Milvus migrans,Black Kite,2025-05-10,Pir Sohawa,/images/black_kite.jpg,Heard distinctive call before visual.,Manahil
OBS1482,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-05,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Flock moving in coordinated pattern.,Shitba
OBS1483,Axis axis,Chital Deer,2025-05-06,Rawal Dam,/images/chital_deer.jpg,Flock moving in coordinated pattern.,Ali
OBS1484,Panthera pardus,Common Leopard,2025-05-01,Rawal Dam,/images/common_leopard.jpg,Rare sighting for this time of year.,Sara
OBS1485,Hirundo rustica,Barn Swallow,2025-05-11,Shakarparian Hills,/images/barn_swallow.jpg,Spotted during early morning hike.,Ahmed
OBS1486,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-16,Daman-e-Koh,/images/asian_palm_civet.jpg,Rare sighting for this time of year.,Zainab
OBS1487,Buceros bicornis,Great Hornbill,2025-05-14,Faisal Mosque,/images/great_hornbill.jpg,Frequent visitor to the area.,Omar
OBS1488,Manis crassicaudata,Indian Pangolin,2025-05-12,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Frequent visitor to the area.,Fatima
OBS1489,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-12,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Unusual behavior noted—possibly nesting.,Farhan
OBS1490,Varanus bengalensis,Bengal Monitor,2025-05-12,Rawal Dam,/images/bengal_monitor.jpg,Frequent visitor to the area.,Aisha
OBS1491,Canis aureus,Golden Jackal,2025-05-06,Pir Sohawa,/images/golden_jackal.jpg,Flock moving in coordinated pattern.,Bilal
OBS1492,Pavo cristatus,Indian Peafowl,2025-05-12,Shah Allah Ditta Caves,/images/indian_peafowl.jpg,Frequent visitor to the area.,Hina
OBS1493,Pavo cristatus,Indian Peafowl,2025-05-07,"Trail 1, Margalla Hills",/images/indian_peafowl.jpg,Frequent visitor to the area.,Kashif
OBS1494,Varanus bengalensis,Bengal Monitor,2025-05-13,Saidpur Village,/images/bengal_monitor.jpg,Rare sighting for this time of year.,Nida
OBS1495,Ovis vignei,Urial,2025-05-11,Shakarparian Hills,/images/urial.jpg,Spotted during early morning hike.,Usman
OBS1496,Varanus bengalensis,Bengal Monitor,2025-05-08,Daman-e-Koh,/images/bengal_monitor.jpg,Frequent visitor to the area.,Sana
OBS1497,Lutra lutra,Eurasian Otter,2025-05-11,Pir Sohawa,/images/eurasian_otter.jpg,Rare sighting for this time of year.,Tariq
OBS1498,Psittacula krameri,Rose-ringed Parakeet,2025-05-09,Shah Allah Ditta Caves,/images/rose-ringed_parakeet.jpg,Seen basking in sun near rocks.,Nadia
OBS1499,Pavo cristatus,Indian Peafowl,2025-05-06,"Trail 4, Margalla Hills",/images/indian_peafowl.jpg,Heard distinctive call before visual.,Zeeshan
OBS1500,Tragelaphus scriptus,Bushbuck,2025-05-03,Rawal Dam,/images/bushbuck.jpg,Observed feeding near water source.,Rabia
OBS1501,Canis aureus,Golden Jackal,2025-05-04,Shakarparian Hills,/images/golden_jackal.jpg,Observed with juvenile(s) nearby.,Manahil
OBS1502,Milvus migrans,Black Kite,2025-05-12,Saidpur Village,/images/black_kite.jpg,Heard distinctive call before visual.,Shitba
OBS1503,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-03,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed with juvenile(s) nearby.,Ali
OBS1504,Columba livia,Rock Pigeon,2025-05-05,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Observed with juvenile(s) nearby.,Sara
OBS1505,Hirundo rustica,Barn Swallow,2025-05-02,"Trail 1, Margalla Hills",/images/barn_swallow.jpg,Heard distinctive call before visual.,Ahmed
OBS1506,Psittacula krameri,Rose-ringed Parakeet,2025-05-10,"Trail 4, Margalla Hills",/images/rose-ringed_parakeet.jpg,Noticed in canopy while birdwatching.,Zainab
OBS1507,Gyps bengalensis,White-rumped Vulture,2025-05-04,Faisal Mosque,/images/white-rumped_vulture.jpg,Observed feeding near water source.,Omar
OBS1508,Naja naja,Indian Cobra,2025-05-10,Zoo vicinity,/images/indian_cobra.jpg,Frequent visitor to the area.,Fatima
OBS1509,Dendrocygna javanica,Lesser Whistling Duck,2025-05-08,"Trail 1, Margalla Hills",/images/lesser_whistling_duck.jpg,Unusual behavior noted—possibly nesting.,Farhan
OBS1510,Hirundo rustica,Barn Swallow,2025-05-09,Islamabad University Forest Area,/images/barn_swallow.jpg,Frequent visitor to the area.,Aisha
OBS1511,Aythya fuligula,Tufted Duck,2025-05-01,"Trail 1, Margalla Hills",/images/tufted_duck.jpg,Rare sighting for this time of year.,Bilal
OBS1512,Panthera pardus,Common Leopard,2025-05-10,"Trail 1, Margalla Hills",/images/common_leopard.jpg,Flock moving in coordinated pattern.,Hina
OBS1513,Hirundo rustica,Barn Swallow,2025-05-16,"Trail 1, Margalla Hills",/images/barn_swallow.jpg,Unusual behavior noted—possibly nesting.,Kashif
OBS1514,Aquila rapax,Tawny Eagle,2025-05-03,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Seen basking in sun near rocks.,Nida
OBS1515,Strix aluco,Tawny Owl,2025-05-09,Saidpur Village,/images/tawny_owl.jpg,Observed feeding near water source.,Usman
OBS1516,Manis crassicaudata,Indian Pangolin,2025-05-05,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Seen basking in sun near rocks.,Sana
OBS1517,Macaca mulatta,Rhesus Macaque,2025-05-07,"Trail 3, Margalla Hills",/images/rhesus_macaque.jpg,Heard distinctive call before visual.,Tariq
OBS1518,Strix aluco,Tawny Owl,2025-05-15,Islamabad University Forest Area,/images/tawny_owl.jpg,Frequent visitor to the area.,Nadia
OBS1519,Dendrocygna javanica,Lesser Whistling Duck,2025-05-06,Shah Allah Ditta Caves,/images/lesser_whistling_duck.jpg,Observed with juvenile(s) nearby.,Zeeshan
OBS1520,Buceros bicornis,Great Hornbill,2025-05-10,Shakarparian Hills,/images/great_hornbill.jpg,Flock moving in coordinated pattern.,Rabia
OBS1521,Aythya fuligula,Tufted Duck,2025-05-12,"Trail 1, Margalla Hills",/images/tufted_duck.jpg,Heard distinctive call before visual.,Manahil
OBS1522,Aythya fuligula,Tufted Duck,2025-05-03,Rawal Lake,/images/tufted_duck.jpg,Spotted during early morning hike.,Shitba
OBS1523,Lutra lutra,Eurasian Otter,2025-05-13,"Trail 4, Margalla Hills",/images/eurasian_otter.jpg,Observed with juvenile(s) nearby.,Ali
OBS1524,Phoenicurus ochruros,Black Redstart,2025-05-06,Shakarparian Hills,/images/black_redstart.jpg,Rare sighting for this time of year.,Sara
OBS1525,Manis crassicaudata,Indian Pangolin,2025-05-13,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.,Ahmed
OBS1526,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-12,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed feeding near water source.,Zainab
OBS1527,Dendrocygna javanica,Lesser Whistling Duck,2025-05-05,Rawal Dam,/images/lesser_whistling_duck.jpg,Frequent visitor to the area.,Omar
OBS1528,Hirundo rustica,Barn Swallow,2025-05-04,Faisal Mosque,/images/barn_swallow.jpg,Noticed in canopy while birdwatching.,Fatima
OBS1529,Psittacula krameri,Rose-ringed Parakeet,2025-05-06,Daman-e-Koh,/images/rose-ringed_parakeet.jpg,Flock moving in coordinated pattern.,Farhan
OBS1530,Dendrocygna javanica,Lesser Whistling Duck,2025-05-06,"Trail 3, Margalla Hills",/images/lesser_whistling_duck.jpg,Rare sighting for this time of year.,Aisha
OBS1531,Dendrocygna javanica,Lesser Whistling Duck,2025-05-15,Islamabad University Forest Area,/images/lesser_whistling_duck.jpg,Observed feeding near water source.,Bilal
OBS1532,Macaca mulatta,Rhesus Macaque,2025-05-09,Faisal Mosque,/images/rhesus_macaque.jpg,Flock moving in coordinated pattern.,Hina
OBS1533,Axis axis,Chital Deer,2025-05-13,Zoo vicinity,/images/chital_deer.jpg,Seen basking in sun near rocks.,Kashif
OBS1534,Hystrix indica,Indian Crested Porcupine,2025-05-15,Saidpur Village,/images/indian_crested_porcupine.jpg,Seen basking in sun near rocks.,Nida
OBS1535,Panthera pardus,Common Leopard,2025-05-10,Shakarparian Hills,/images/common_leopard.jpg,Noticed in canopy while birdwatching.,Usman
OBS1536,Strix aluco,Tawny Owl,2025-05-07,Rawal Dam,/images/tawny_owl.jpg,Frequent visitor to the area.,Sana
OBS1537,Aythya fuligula,Tufted Duck,2025-05-13,"Trail 1, Margalla Hills",/images/tufted_duck.jpg,Heard distinctive call before visual.,Tariq
OBS1538,Buceros bicornis,Great Hornbill,2025-05-09,Rawal Dam,/images/great_hornbill.jpg,Noticed in canopy while birdwatching.,Nadia
OBS1539,Gyps bengalensis,White-rumped Vulture,2025-05-06,"Trail 1, Margalla Hills",/images/white-rumped_vulture.jpg,Unusual behavior noted—possibly nesting.,Zeeshan
OBS1540,Columba livia,Rock Pigeon,2025-05-13,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Observed feeding near water source.,Rabia
OBS1541,Varanus bengalensis,Bengal Monitor,2025-05-13,Faisal Mosque,/images/bengal_monitor.jpg,Observed with juvenile(s) nearby.,Manahil
OBS1542,Alcedo atthis,Common Kingfisher,2025-05-12,Shakarparian Hills,/images/common_kingfisher.jpg,Observed feeding near water source.,Shitba
OBS1543,Lutra lutra,Eurasian Otter,2025-05-01,"Trail 4, Margalla Hills",/images/eurasian_otter.jpg,Frequent visitor to the area.,Ali
OBS1544,Ceryle rudis,Pied Kingfisher,2025-05-08,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Noticed in canopy while birdwatching.,Sara
OBS1545,Naja naja,Indian Cobra,2025-05-03,Rawal Lake,/images/indian_cobra.jpg,Observed with juvenile(s) nearby.,Ahmed
OBS1546,Dendrocygna javanica,Lesser Whistling Duck,2025-05-04,Daman-e-Koh,/images/lesser_whistling_duck.jpg,Unusual behavior noted—possibly nesting.,Zainab
OBS1547,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-12,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed feeding near water source.,Omar
OBS1548,Phoenicurus ochruros,Black Redstart,2025-05-11,Islamabad University Forest Area,/images/black_redstart.jpg,Noticed in canopy while birdwatching.,Fatima
OBS1549,Manis crassicaudata,Indian Pangolin,2025-05-12,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Observed feeding near water source.,Farhan
OBS1550,Hystrix indica,Indian Crested Porcupine,2025-05-06,Shah Allah Ditta Caves,/images/indian_crested_porcupine.jpg,Flock moving in coordinated pattern.,Aisha
OBS1551,Macaca mulatta,Rhesus Macaque,2025-05-03,"Trail 3, Margalla Hills",/images/rhesus_macaque.jpg,Observed feeding near water source.,Bilal
OBS1552,Manis crassicaudata,Indian Pangolin,2025-05-14,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.,Hina
OBS1553,Aquila rapax,Tawny Eagle,2025-05-11,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Observed with juvenile(s) nearby.,Kashif
OBS1554,Varanus bengalensis,Bengal Monitor,2025-05-14,Shah Allah Ditta Caves,/images/bengal_monitor.jpg,Observed with juvenile(s) nearby.,Nida
OBS1555,Tragelaphus scriptus,Bushbuck,2025-05-01,Islamabad University Forest Area,/images/bushbuck.jpg,Unusual behavior noted—possibly nesting.,Usman
OBS1556,Buceros bicornis,Great Hornbill,2025-05-06,Saidpur Village,/images/great_hornbill.jpg,Spotted during early morning hike.,Sana
OBS1557,Lutra lutra,Eurasian Otter,2025-05-10,Islamabad University Forest Area,/images/eurasian_otter.jpg,Spotted during early morning hike.,Tariq
OBS1558,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-09,Shah Allah Ditta Caves,/images/asian_palm_civet.jpg,Unusual behavior noted—possibly nesting.,Nadia
OBS1559,Strix aluco,Tawny Owl,2025-05-04,Saidpur Village,/images/tawny_owl.jpg,Observed with juvenile(s) nearby.,Zeeshan
OBS1560,Panthera pardus,Common Leopard,2025-05-12,"Trail 3, Margalla Hills",/images/common_leopard.jpg,Rare sighting for this time of year.,Rabia
OBS1561,Felis chaus,Jungle Cat,2025-05-15,Rawal Dam,/images/jungle_cat.jpg,Unusual behavior noted—possibly nesting.,Manahil
OBS1562,Macaca mulatta,Rhesus Macaque,2025-05-09,Shah Allah Ditta Caves,/images/rhesus_macaque.jpg,Rare sighting for this time of year.,Shitba
OBS1563,Psittacula krameri,Rose-ringed Parakeet,2025-05-07,Faisal Mosque,/images/rose-ringed_parakeet.jpg,Seen basking in sun near rocks.,Ali
OBS1564,Aythya fuligula,Tufted Duck,2025-05-04,Rawal Dam,/images/tufted_duck.jpg,Rare sighting for this time of year.,Sara
OBS1565,Naja naja,Indian Cobra,2025-05-03,"Trail 4, Margalla Hills",/images/indian_cobra.jpg,Heard distinctive call before visual.,Ahmed
OBS1566,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-04,"Trail 2, Margalla Hills",/images/asian_palm_civet.jpg,Flock moving in coordinated pattern.,Zainab
OBS1567,Varanus bengalensis,Bengal Monitor,2025-05-07,"Trail 1, Margalla Hills",/images/bengal_monitor.jpg,Seen basking in sun near rocks.,Omar
OBS1568,Francolinus pondicerianus,Grey Francolin,2025-05-07,Pir Sohawa,/images/grey_francolin.jpg,Unusual behavior noted—possibly nesting.,Fatima
OBS1569,Ceryle rudis,Pied Kingfisher,2025-05-01,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Unusual behavior noted—possibly nesting.,Farhan
OBS1570,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-15,Faisal Mosque,/images/asian_palm_civet.jpg,Rare sighting for this time of year.,Aisha
OBS1571,Milvus migrans,Black Kite,2025-05-16,"Trail 2, Margalla Hills",/images/black_kite.jpg,Frequent visitor to the area.,Bilal
OBS1572,Hirundo rustica,Barn Swallow,2025-05-16,"Trail 4, Margalla Hills",/images/barn_swallow.jpg,Observed feeding near water source.,Hina
OBS1573,Alcedo atthis,Common Kingfisher,2025-05-09,Pir Sohawa,/images/common_kingfisher.jpg,Observed feeding near water source.,Kashif
OBS1574,Naja naja,Indian Cobra,2025-05-08,Shakarparian Hills,/images/indian_cobra.jpg,Observed feeding near water source.,Nida
OBS1575,Dendrocygna javanica,Lesser Whistling Duck,2025-05-14,"Trail 2, Margalla Hills",/images/lesser_whistling_duck.jpg,Observed feeding near water source.,Usman
OBS1576,Panthera pardus,Common Leopard,2025-05-06,"Trail 2, Margalla Hills",/images/common_leopard.jpg,Heard distinctive call before visual.,Sana
OBS1577,Hirundo rustica,Barn Swallow,2025-05-11,Zoo vicinity,/images/barn_swallow.jpg,Spotted during early morning hike.,Tariq
OBS1578,Manis crassicaudata,Indian Pangolin,2025-05-13,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Noticed in canopy while birdwatching.,Nadia
OBS1579,Felis chaus,Jungle Cat,2025-05-12,"Trail 4, Margalla Hills",/images/jungle_cat.jpg,Seen basking in sun near rocks.,Zeeshan
OBS1580,Aythya fuligula,Tufted Duck,2025-05-14,Pir Sohawa,/images/tufted_duck.jpg,Observed feeding near water source.,Rabia
OBS1581,Herpestes edwardsii,Indian Grey Mongoose,2025-05-02,Rawal Lake,/images/indian_grey_mongoose.jpg,Flock moving in coordinated pattern.,Manahil
OBS1582,Alcedo atthis,Common Kingfisher,2025-05-15,"Trail 1, Margalla Hills",/images/common_kingfisher.jpg,Unusual behavior noted—possibly nesting.,Shitba
OBS1583,Herpestes edwardsii,Indian Grey Mongoose,2025-05-01,Islamabad University Forest Area,/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.,Ali
OBS1584,Lutra lutra,Eurasian Otter,2025-05-11,Faisal Mosque,/images/eurasian_otter.jpg,Rare sighting for this time of year.,Sara
OBS1585,Naja naja,Indian Cobra,2025-05-02,Zoo vicinity,/images/indian_cobra.jpg,Flock moving in coordinated pattern.,Ahmed
OBS1586,Ovis vignei,Urial,2025-05-13,Rawal Dam,/images/urial.jpg,Frequent visitor to the area.,Zainab
OBS1587,Lutra lutra,Eurasian Otter,2025-05-14,Rawal Dam,/images/eurasian_otter.jpg,Heard distinctive call before visual.,Omar
OBS1588,Aythya fuligula,Tufted Duck,2025-05-10,Shah Allah Ditta Caves,/images/tufted_duck.jpg,Observed feeding near water source.,Fatima
OBS1589,Psittacula krameri,Rose-ringed Parakeet,2025-05-04,"Trail 1, Margalla Hills",/images/rose-ringed_parakeet.jpg,Observed feeding near water source.,Farhan
OBS1590,Hirundo rustica,Barn Swallow,2025-05-02,Islamabad University Forest Area,/images/barn_swallow.jpg,Noticed in canopy while birdwatching.,Aisha
OBS1591,Buceros bicornis,Great Hornbill,2025-05-04,Islamabad University Forest Area,/images/great_hornbill.jpg,Rare sighting for this time of year.,Bilal
OBS1592,Ovis vignei,Urial,2025-05-03,"Trail 4, Margalla Hills",/images/urial.jpg,Unusual behavior noted—possibly nesting.,Hina
OBS1593,Ovis vignei,Urial,2025-05-11,Rawal Dam,/images/urial.jpg,Observed with juvenile(s) nearby.,Kashif
OBS1594,Manis crassicaudata,Indian Pangolin,2025-05-15,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Observed feeding near water source.,Nida
OBS1595,Varanus bengalensis,Bengal Monitor,2025-05-15,Zoo vicinity,/images/bengal_monitor.jpg,Flock moving in coordinated pattern.,Usman
OBS1596,Aythya fuligula,Tufted Duck,2025-05-16,Daman-e-Koh,/images/tufted_duck.jpg,Flock moving in coordinated pattern.,Sana
OBS1597,Macaca mulatta,Rhesus Macaque,2025-05-08,Zoo vicinity,/images/rhesus_macaque.jpg,Spotted during early morning hike.,Tariq
OBS1598,Panthera pardus,Common Leopard,2025-05-01,"Trail 4, Margalla Hills",/images/common_leopard.jpg,Unusual behavior noted—possibly nesting.,Nadia
OBS1599,Hystrix indica,Indian Crested Porcupine,2025-05-12,Rawal Dam,/images/indian_crested_porcupine.jpg,Heard distinctive call before visual.,Zeeshan
OBS1600,Strix aluco,Tawny Owl,2025-05-11,Shah Allah Ditta Caves,/images/tawny_owl.jpg,Rare sighting for this time of year.,Rabia
OBS1601,Strix aluco,Tawny Owl,2025-05-08,Shakarparian Hills,/images/tawny_owl.jpg,Observed feeding near water source.,Manahil
OBS1602,Lutra lutra,Eurasian Otter,2025-05-01,Rawal Dam,/images/eurasian_otter.jpg,Observed feeding near water source.,Shitba
OBS1603,Felis chaus,Jungle Cat,2025-05-06,Pir Sohawa,/images/jungle_cat.jpg,Flock moving in coordinated pattern.,Ali
OBS1604,Milvus migrans,Black Kite,2025-05-13,Pir Sohawa,/images/black_kite.jpg,Spotted during early morning hike.,Sara
OBS1605,Panthera pardus,Common Leopard,2025-05-07,Rawal Dam,/images/common_leopard.jpg,Noticed in canopy while birdwatching.,Ahmed
OBS1606,Dendrocygna javanica,Lesser Whistling Duck,2025-05-13,Faisal Mosque,/images/lesser_whistling_duck.jpg,Rare sighting for this time of year.,Zainab
OBS1607,Dendrocygna javanica,Lesser Whistling Duck,2025-05-07,Islamabad University Forest Area,/images/lesser_whistling_duck.jpg,Heard distinctive call before visual.,Omar
OBS1608,Naja naja,Indian Cobra,2025-05-16,"Trail 1, Margalla Hills",/images/indian_cobra.jpg,Unusual behavior noted—possibly nesting.,Fatima
OBS1609,Manis crassicaudata,Indian Pangolin,2025-05-16,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Rare sighting for this time of year.,Farhan
OBS1610,Ovis vignei,Urial,2025-05-09,"Trail 4, Margalla Hills",/images/urial.jpg,Noticed in canopy while birdwatching.,Aisha
OBS1611,Naja naja,Indian Cobra,2025-05-09,Saidpur Village,/images/indian_cobra.jpg,Seen basking in sun near rocks.,Bilal
OBS1612,Columba livia,Rock Pigeon,2025-05-09,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Spotted during early morning hike.,Hina
OBS1613,Francolinus pondicerianus,Grey Francolin,2025-05-08,Rawal Dam,/images/grey_francolin.jpg,Seen basking in sun near rocks.,Kashif
OBS1614,Dendrocygna javanica,Lesser Whistling Duck,2025-05-10,Islamabad University Forest Area,/images/lesser_whistling_duck.jpg,Heard distinctive call before visual.,Nida
