observation_id,species_name,common_name,date_observed,location,image_url,notes
OBS1587,Lutra lutra,Eurasian Otter,2025-05-14,Rawal Dam,/images/eurasian_otter.jpg,Heard distinctive call before visual.
OBS1588,Aythya fuligula,Tufted Duck,2025-05-10,Shah Allah Ditta Caves,/images/tufted_duck.jpg,Observed feeding near water source.
OBS1589,Psittacula krameri,Rose-ringed Parakeet,2025-05-04,"Trail 1, Margalla Hills",/images/rose-ringed_parakeet.jpg,Observed feeding near water source.
OBS1590,Hirundo rustica,Barn Swallow,2025-05-02,Islamabad University Forest Area,/images/barn_swallow.jpg,Noticed in canopy while birdwatching.
OBS1591,Buceros bicornis,Great Hornbill,2025-05-04,Islamabad University Forest Area,/images/great_hornbill.jpg,Rare sighting for this time of year.
OBS1592,Ovis vignei,Urial,2025-05-03,"Trail 4, Margalla Hills",/images/urial.jpg,Unusual behavior noted—possibly nesting.
OBS1593,Ovis vignei,Urial,2025-05-11,Rawal Dam,/images/urial.jpg,Observed with juvenile(s) nearby.
OBS1594,Manis crassicaudata,Indian Pangolin,2025-05-15,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Observed feeding near water source.
OBS1595,Varanus bengalensis,Bengal Monitor,2025-05-15,Zoo vicinity,/images/bengal_monitor.jpg,Flock moving in coordinated pattern.
OBS1596,Aythya fuligula,Tufted Duck,2025-05-16,Daman-e-Koh,/images/tufted_duck.jpg,Flock moving in coordinated pattern.
OBS1597,Macaca mulatta,Rhesus Macaque,2025-05-08,Zoo vicinity,/images/rhesus_macaque.jpg,Spotted during early morning hike.
OBS1598,Panthera pardus,Common Leopard,2025-05-01,"Trail 4, Margalla Hills",/images/common_leopard.jpg,Unusual behavior noted—possibly nesting.
OBS1599,Hystrix indica,Indian Crested Porcupine,2025-05-12,Rawal Dam,/images/indian_crested_porcupine.jpg,Heard distinctive call before visual.
OBS1600,Strix aluco,Tawny Owl,2025-05-11,Shah Allah Ditta Caves,/images/tawny_owl.jpg,Rare sighting for this time of year.
OBS1601,Strix aluco,Tawny Owl,2025-05-08,Shakarparian Hills,/images/tawny_owl.jpg,Observed feeding near water source.
OBS1602,Lutra lutra,Eurasian Otter,2025-05-01,Rawal Dam,/images/eurasian_otter.jpg,Observed feeding near water source.
OBS1603,Felis chaus,Jungle Cat,2025-05-06,Pir Sohawa,/images/jungle_cat.jpg,Flock moving in coordinated pattern.
OBS1604,Milvus migrans,Black Kite,2025-05-13,Pir Sohawa,/images/black_kite.jpg,Spotted during early morning hike.
OBS1605,Panthera pardus,Common Leopard,2025-05-07,Rawal Dam,/images/common_leopard.jpg,Noticed in canopy while birdwatching.
OBS1606,Dendrocygna javanica,Lesser Whistling Duck,2025-05-13,Faisal Mosque,/images/lesser_whistling_duck.jpg,Rare sighting for this time of year.
OBS1607,Dendrocygna javanica,Lesser Whistling Duck,2025-05-07,Islamabad University Forest Area,/images/lesser_whistling_duck.jpg,Heard distinctive call before visual.
OBS1608,Naja naja,Indian Cobra,2025-05-16,"Trail 1, Margalla Hills",/images/indian_cobra.jpg,Unusual behavior noted—possibly nesting.
OBS1609,Manis crassicaudata,Indian Pangolin,2025-05-16,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Rare sighting for this time of year.
OBS1610,Ovis vignei,Urial,2025-05-09,"Trail 4, Margalla Hills",/images/urial.jpg,Noticed in canopy while birdwatching.
OBS1611,Naja naja,Indian Cobra,2025-05-09,Saidpur Village,/images/indian_cobra.jpg,Seen basking in sun near rocks.
OBS1612,Columba livia,Rock Pigeon,2025-05-09,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Spotted during early morning hike.
OBS1613,Francolinus pondicerianus,Grey Francolin,2025-05-08,Rawal Dam,/images/grey_francolin.jpg,Seen basking in sun near rocks.
OBS1614,Dendrocygna javanica,Lesser Whistling Duck,2025-05-10,Islamabad University Forest Area,/images/lesser_whistling_duck.jpg,Heard distinctive call before visual.
OBS1615,Buceros bicornis,Great Hornbill,2025-05-08,"Trail 4, Margalla Hills",/images/great_hornbill.jpg,Noticed in canopy while birdwatching.
OBS1616,Varanus bengalensis,Bengal Monitor,2025-05-01,"Trail 4, Margalla Hills",/images/bengal_monitor.jpg,Flock moving in coordinated pattern.
OBS1617,Dendrocygna javanica,Lesser Whistling Duck,2025-05-10,Zoo vicinity,/images/lesser_whistling_duck.jpg,Heard distinctive call before visual.
OBS1618,Alcedo atthis,Common Kingfisher,2025-05-13,Daman-e-Koh,/images/common_kingfisher.jpg,Observed with juvenile(s) nearby.
OBS1619,Francolinus pondicerianus,Grey Francolin,2025-05-16,Shah Allah Ditta Caves,/images/grey_francolin.jpg,Noticed in canopy while birdwatching.
OBS1620,Varanus bengalensis,Bengal Monitor,2025-05-11,Islamabad University Forest Area,/images/bengal_monitor.jpg,Noticed in canopy while birdwatching.
OBS1621,Felis chaus,Jungle Cat,2025-05-15,"Trail 2, Margalla Hills",/images/jungle_cat.jpg,Spotted during early morning hike.
OBS1622,Tragelaphus scriptus,Bushbuck,2025-05-16,Pir Sohawa,/images/bushbuck.jpg,Observed with juvenile(s) nearby.
OBS1623,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-12,"Trail 4, Margalla Hills",/images/asian_palm_civet.jpg,Noticed in canopy while birdwatching.
OBS1624,Ceryle rudis,Pied Kingfisher,2025-05-06,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Observed with juvenile(s) nearby.
OBS1625,Gyps bengalensis,White-rumped Vulture,2025-05-08,"Trail 4, Margalla Hills",/images/white-rumped_vulture.jpg,Spotted during early morning hike.
OBS1626,Ovis vignei,Urial,2025-05-15,Rawal Dam,/images/urial.jpg,Observed feeding near water source.
OBS1627,Felis chaus,Jungle Cat,2025-05-15,"Trail 4, Margalla Hills",/images/jungle_cat.jpg,Observed feeding near water source.
OBS1628,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-13,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Frequent visitor to the area.
OBS1629,Felis chaus,Jungle Cat,2025-05-04,"Trail 4, Margalla Hills",/images/jungle_cat.jpg,Flock moving in coordinated pattern.
OBS1630,Manis crassicaudata,Indian Pangolin,2025-05-03,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Noticed in canopy while birdwatching.
OBS1631,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-14,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Frequent visitor to the area.
OBS1632,Hystrix indica,Indian Crested Porcupine,2025-05-03,"Trail 2, Margalla Hills",/images/indian_crested_porcupine.jpg,Seen basking in sun near rocks.
OBS1633,Phoenicurus ochruros,Black Redstart,2025-05-01,Rawal Dam,/images/black_redstart.jpg,Flock moving in coordinated pattern.
OBS1634,Alcedo atthis,Common Kingfisher,2025-05-08,Faisal Mosque,/images/common_kingfisher.jpg,Spotted during early morning hike.
OBS1635,Ceryle rudis,Pied Kingfisher,2025-05-07,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Rare sighting for this time of year.
OBS1636,Ceryle rudis,Pied Kingfisher,2025-05-06,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Heard distinctive call before visual.
OBS1637,Dendrocygna javanica,Lesser Whistling Duck,2025-05-09,Rawal Dam,/images/lesser_whistling_duck.jpg,Frequent visitor to the area.
OBS1638,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-13,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed with juvenile(s) nearby.
OBS1639,Axis axis,Chital Deer,2025-05-12,"Trail 3, Margalla Hills",/images/chital_deer.jpg,Seen basking in sun near rocks.
OBS1640,Gyps bengalensis,White-rumped Vulture,2025-05-13,Islamabad University Forest Area,/images/white-rumped_vulture.jpg,Seen basking in sun near rocks.
OBS1641,Aquila rapax,Tawny Eagle,2025-05-05,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Noticed in canopy while birdwatching.
OBS1642,Ceryle rudis,Pied Kingfisher,2025-05-16,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Unusual behavior noted—possibly nesting.
OBS1643,Psittacula krameri,Rose-ringed Parakeet,2025-05-14,"Trail 3, Margalla Hills",/images/rose-ringed_parakeet.jpg,Seen basking in sun near rocks.
OBS1644,Gyps bengalensis,White-rumped Vulture,2025-05-02,"Trail 2, Margalla Hills",/images/white-rumped_vulture.jpg,Heard distinctive call before visual.
OBS1645,Lutra lutra,Eurasian Otter,2025-05-04,Faisal Mosque,/images/eurasian_otter.jpg,Frequent visitor to the area.
OBS1646,Milvus migrans,Black Kite,2025-05-16,Rawal Lake,/images/black_kite.jpg,Heard distinctive call before visual.
OBS1647,Hystrix indica,Indian Crested Porcupine,2025-05-16,Shakarparian Hills,/images/indian_crested_porcupine.jpg,Seen basking in sun near rocks.
OBS1648,Francolinus pondicerianus,Grey Francolin,2025-05-09,Islamabad University Forest Area,/images/grey_francolin.jpg,Unusual behavior noted—possibly nesting.
OBS1649,Tragelaphus scriptus,Bushbuck,2025-05-05,"Trail 3, Margalla Hills",/images/bushbuck.jpg,Spotted during early morning hike.
OBS1650,Psittacula krameri,Rose-ringed Parakeet,2025-05-02,Islamabad University Forest Area,/images/rose-ringed_parakeet.jpg,Unusual behavior noted—possibly nesting.
OBS1651,Gyps bengalensis,White-rumped Vulture,2025-05-07,"Trail 3, Margalla Hills",/images/white-rumped_vulture.jpg,Heard distinctive call before visual.
OBS1652,Phoenicurus ochruros,Black Redstart,2025-05-13,"Trail 4, Margalla Hills",/images/black_redstart.jpg,Flock moving in coordinated pattern.
OBS1653,Hystrix indica,Indian Crested Porcupine,2025-05-16,"Trail 1, Margalla Hills",/images/indian_crested_porcupine.jpg,Flock moving in coordinated pattern.
OBS1654,Manis crassicaudata,Indian Pangolin,2025-05-06,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.
OBS1655,Herpestes edwardsii,Indian Grey Mongoose,2025-05-10,"Trail 4, Margalla Hills",/images/indian_grey_mongoose.jpg,Flock moving in coordinated pattern.
OBS1656,Phoenicurus ochruros,Black Redstart,2025-05-06,Faisal Mosque,/images/black_redstart.jpg,Spotted during early morning hike.
OBS1657,Hirundo rustica,Barn Swallow,2025-05-15,Zoo vicinity,/images/barn_swallow.jpg,Seen basking in sun near rocks.
OBS1658,Varanus bengalensis,Bengal Monitor,2025-05-16,Islamabad University Forest Area,/images/bengal_monitor.jpg,Flock moving in coordinated pattern.
OBS1659,Gyps bengalensis,White-rumped Vulture,2025-05-16,Faisal Mosque,/images/white-rumped_vulture.jpg,Observed feeding near water source.
OBS1660,Macaca mulatta,Rhesus Macaque,2025-05-04,Shah Allah Ditta Caves,/images/rhesus_macaque.jpg,Observed feeding near water source.
OBS1661,Pavo cristatus,Indian Peafowl,2025-05-14,"Trail 4, Margalla Hills",/images/indian_peafowl.jpg,Flock moving in coordinated pattern.
OBS1662,Manis crassicaudata,Indian Pangolin,2025-05-01,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Unusual behavior noted—possibly nesting.
OBS1663,Macaca mulatta,Rhesus Macaque,2025-05-04,Islamabad University Forest Area,/images/rhesus_macaque.jpg,Observed with juvenile(s) nearby.
OBS1664,Aythya fuligula,Tufted Duck,2025-05-12,Daman-e-Koh,/images/tufted_duck.jpg,Seen basking in sun near rocks.
OBS1665,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-14,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Flock moving in coordinated pattern.
OBS1666,Hirundo rustica,Barn Swallow,2025-05-04,"Trail 4, Margalla Hills",/images/barn_swallow.jpg,Rare sighting for this time of year.
OBS1667,Manis crassicaudata,Indian Pangolin,2025-05-12,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Heard distinctive call before visual.
OBS1668,Felis chaus,Jungle Cat,2025-05-12,Rawal Dam,/images/jungle_cat.jpg,Frequent visitor to the area.
OBS1669,Hirundo rustica,Barn Swallow,2025-05-03,"Trail 2, Margalla Hills",/images/barn_swallow.jpg,Seen basking in sun near rocks.
OBS1670,Tragelaphus scriptus,Bushbuck,2025-05-16,"Trail 1, Margalla Hills",/images/bushbuck.jpg,Rare sighting for this time of year.
OBS1671,Manis crassicaudata,Indian Pangolin,2025-05-13,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.
OBS1672,Herpestes edwardsii,Indian Grey Mongoose,2025-05-15,"Trail 4, Margalla Hills",/images/indian_grey_mongoose.jpg,Heard distinctive call before visual.
OBS1673,Aquila rapax,Tawny Eagle,2025-05-11,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Frequent visitor to the area.
OBS1674,Varanus bengalensis,Bengal Monitor,2025-05-10,Faisal Mosque,/images/bengal_monitor.jpg,Noticed in canopy while birdwatching.
OBS1675,Gyps bengalensis,White-rumped Vulture,2025-05-06,Islamabad University Forest Area,/images/white-rumped_vulture.jpg,Unusual behavior noted—possibly nesting.
OBS1676,Canis aureus,Golden Jackal,2025-05-01,"Trail 2, Margalla Hills",/images/golden_jackal.jpg,Unusual behavior noted—possibly nesting.
OBS1677,Aquila rapax,Tawny Eagle,2025-05-11,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Heard distinctive call before visual.
OBS1678,Aythya fuligula,Tufted Duck,2025-05-01,"Trail 1, Margalla Hills",/images/tufted_duck.jpg,Heard distinctive call before visual.
OBS1679,Lutra lutra,Eurasian Otter,2025-05-11,Daman-e-Koh,/images/eurasian_otter.jpg,Heard distinctive call before visual.
OBS1680,Manis crassicaudata,Indian Pangolin,2025-05-11,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Spotted during early morning hike.
OBS1681,Ceryle rudis,Pied Kingfisher,2025-05-01,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Frequent visitor to the area.
OBS1682,Ovis vignei,Urial,2025-05-15,Rawal Lake,/images/urial.jpg,Heard distinctive call before visual.
OBS1683,Canis aureus,Golden Jackal,2025-05-02,Saidpur Village,/images/golden_jackal.jpg,Observed feeding near water source.
OBS1684,Strix aluco,Tawny Owl,2025-05-07,Saidpur Village,/images/tawny_owl.jpg,Flock moving in coordinated pattern.
OBS1685,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-07,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Noticed in canopy while birdwatching.
OBS1686,Tragelaphus scriptus,Bushbuck,2025-05-06,Rawal Dam,/images/bushbuck.jpg,Seen basking in sun near rocks.
OBS1687,Psittacula krameri,Rose-ringed Parakeet,2025-05-13,Shah Allah Ditta Caves,/images/rose-ringed_parakeet.jpg,Noticed in canopy while birdwatching.
OBS1688,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-04,Shah Allah Ditta Caves,/images/asian_palm_civet.jpg,Unusual behavior noted—possibly nesting.
OBS1689,Aythya fuligula,Tufted Duck,2025-05-11,"Trail 1, Margalla Hills",/images/tufted_duck.jpg,Frequent visitor to the area.
OBS1690,Canis aureus,Golden Jackal,2025-05-11,Faisal Mosque,/images/golden_jackal.jpg,Frequent visitor to the area.
OBS1691,Herpestes edwardsii,Indian Grey Mongoose,2025-05-11,Rawal Lake,/images/indian_grey_mongoose.jpg,Flock moving in coordinated pattern.
OBS1692,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-07,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Seen basking in sun near rocks.
OBS1693,Dendrocygna javanica,Lesser Whistling Duck,2025-05-04,Islamabad University Forest Area,/images/lesser_whistling_duck.jpg,Observed with juvenile(s) nearby.
OBS1694,Hirundo rustica,Barn Swallow,2025-05-14,Zoo vicinity,/images/barn_swallow.jpg,Spotted during early morning hike.
OBS1695,Ovis vignei,Urial,2025-05-05,Pir Sohawa,/images/urial.jpg,Observed with juvenile(s) nearby.
OBS1696,Ovis vignei,Urial,2025-05-12,Saidpur Village,/images/urial.jpg,Observed feeding near water source.
OBS1697,Strix aluco,Tawny Owl,2025-05-04,Rawal Lake,/images/tawny_owl.jpg,Observed with juvenile(s) nearby.
OBS1698,Herpestes edwardsii,Indian Grey Mongoose,2025-05-05,Zoo vicinity,/images/indian_grey_mongoose.jpg,Spotted during early morning hike.
OBS1699,Francolinus pondicerianus,Grey Francolin,2025-05-13,Zoo vicinity,/images/grey_francolin.jpg,Observed with juvenile(s) nearby.
OBS1700,Ovis vignei,Urial,2025-05-12,"Trail 2, Margalla Hills",/images/urial.jpg,Frequent visitor to the area.
OBS1701,Herpestes edwardsii,Indian Grey Mongoose,2025-05-14,Saidpur Village,/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.
OBS1702,Manis crassicaudata,Indian Pangolin,2025-05-05,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Seen basking in sun near rocks.
OBS1703,Canis aureus,Golden Jackal,2025-05-16,Faisal Mosque,/images/golden_jackal.jpg,Rare sighting for this time of year.
OBS1704,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-14,Pir Sohawa,/images/asian_palm_civet.jpg,Unusual behavior noted—possibly nesting.
OBS1705,Psittacula krameri,Rose-ringed Parakeet,2025-05-12,"Trail 4, Margalla Hills",/images/rose-ringed_parakeet.jpg,Observed feeding near water source.
OBS1706,Aquila rapax,Tawny Eagle,2025-05-01,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Seen basking in sun near rocks.
OBS1707,Panthera pardus,Common Leopard,2025-05-04,Shakarparian Hills,/images/common_leopard.jpg,Frequent visitor to the area.
OBS1708,Hirundo rustica,Barn Swallow,2025-05-13,"Trail 1, Margalla Hills",/images/barn_swallow.jpg,Frequent visitor to the area.
OBS1709,Ovis vignei,Urial,2025-05-08,Shakarparian Hills,/images/urial.jpg,Flock moving in coordinated pattern.
OBS1710,Aythya fuligula,Tufted Duck,2025-05-06,Islamabad University Forest Area,/images/tufted_duck.jpg,Frequent visitor to the area.
OBS1711,Canis aureus,Golden Jackal,2025-05-02,Zoo vicinity,/images/golden_jackal.jpg,Flock moving in coordinated pattern.
OBS1712,Gyps bengalensis,White-rumped Vulture,2025-05-08,Rawal Dam,/images/white-rumped_vulture.jpg,Noticed in canopy while birdwatching.
OBS1713,Lutra lutra,Eurasian Otter,2025-05-12,Shakarparian Hills,/images/eurasian_otter.jpg,Rare sighting for this time of year.
OBS1714,Alcedo atthis,Common Kingfisher,2025-05-16,Shakarparian Hills,/images/common_kingfisher.jpg,Unusual behavior noted—possibly nesting.
OBS1715,Axis axis,Chital Deer,2025-05-01,Shah Allah Ditta Caves,/images/chital_deer.jpg,Heard distinctive call before visual.
OBS1716,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-09,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Spotted during early morning hike.
OBS1717,Felis chaus,Jungle Cat,2025-05-02,Pir Sohawa,/images/jungle_cat.jpg,Observed with juvenile(s) nearby.
OBS1718,Herpestes edwardsii,Indian Grey Mongoose,2025-05-12,"Trail 3, Margalla Hills",/images/indian_grey_mongoose.jpg,Observed feeding near water source.
OBS1719,Francolinus pondicerianus,Grey Francolin,2025-05-13,Rawal Dam,/images/grey_francolin.jpg,Noticed in canopy while birdwatching.
OBS1720,Ovis vignei,Urial,2025-05-09,Daman-e-Koh,/images/urial.jpg,Unusual behavior noted—possibly nesting.
OBS1721,Tragelaphus scriptus,Bushbuck,2025-05-02,"Trail 2, Margalla Hills",/images/bushbuck.jpg,Observed feeding near water source.
OBS1722,Lutra lutra,Eurasian Otter,2025-05-10,Rawal Lake,/images/eurasian_otter.jpg,Seen basking in sun near rocks.
OBS1723,Ceryle rudis,Pied Kingfisher,2025-05-05,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Heard distinctive call before visual.
OBS1724,Alcedo atthis,Common Kingfisher,2025-05-12,Shakarparian Hills,/images/common_kingfisher.jpg,Rare sighting for this time of year.
OBS1725,Manis crassicaudata,Indian Pangolin,2025-05-10,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Frequent visitor to the area.
OBS1726,Pavo cristatus,Indian Peafowl,2025-05-09,"Trail 3, Margalla Hills",/images/indian_peafowl.jpg,Spotted during early morning hike.
OBS1727,Herpestes edwardsii,Indian Grey Mongoose,2025-05-12,Pir Sohawa,/images/indian_grey_mongoose.jpg,Noticed in canopy while birdwatching.
OBS1728,Phoenicurus ochruros,Black Redstart,2025-05-09,"Trail 4, Margalla Hills",/images/black_redstart.jpg,Frequent visitor to the area.
OBS1729,Aythya fuligula,Tufted Duck,2025-05-05,"Trail 2, Margalla Hills",/images/tufted_duck.jpg,Observed with juvenile(s) nearby.
OBS1730,Naja naja,Indian Cobra,2025-05-15,Shah Allah Ditta Caves,/images/indian_cobra.jpg,Seen basking in sun near rocks.
OBS1731,Pavo cristatus,Indian Peafowl,2025-05-12,"Trail 4, Margalla Hills",/images/indian_peafowl.jpg,Heard distinctive call before visual.
OBS1732,Francolinus pondicerianus,Grey Francolin,2025-05-08,"Trail 4, Margalla Hills",/images/grey_francolin.jpg,Flock moving in coordinated pattern.
OBS1733,Canis aureus,Golden Jackal,2025-05-05,Shakarparian Hills,/images/golden_jackal.jpg,Unusual behavior noted—possibly nesting.
OBS1734,Canis aureus,Golden Jackal,2025-05-03,Zoo vicinity,/images/golden_jackal.jpg,Noticed in canopy while birdwatching.
OBS1735,Tragelaphus scriptus,Bushbuck,2025-05-13,"Trail 4, Margalla Hills",/images/bushbuck.jpg,Heard distinctive call before visual.
OBS1736,Columba livia,Rock Pigeon,2025-05-10,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Heard distinctive call before visual.
OBS1737,Columba livia,Rock Pigeon,2025-05-16,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Unusual behavior noted—possibly nesting.
OBS1738,Alcedo atthis,Common Kingfisher,2025-05-04,"Trail 4, Margalla Hills",/images/common_kingfisher.jpg,Spotted during early morning hike.
OBS1739,Varanus bengalensis,Bengal Monitor,2025-05-02,"Trail 3, Margalla Hills",/images/bengal_monitor.jpg,Noticed in canopy while birdwatching.
OBS1740,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-05,"Trail 3, Margalla Hills",/images/asian_palm_civet.jpg,Flock moving in coordinated pattern.
OBS1741,Buceros bicornis,Great Hornbill,2025-05-05,"Trail 2, Margalla Hills",/images/great_hornbill.jpg,Heard distinctive call before visual.
OBS1742,Phoenicurus ochruros,Black Redstart,2025-05-11,Pir Sohawa,/images/black_redstart.jpg,Flock moving in coordinated pattern.
OBS1743,Panthera pardus,Common Leopard,2025-05-03,"Trail 2, Margalla Hills",/images/common_leopard.jpg,Rare sighting for this time of year.
OBS1744,Aquila rapax,Tawny Eagle,2025-05-01,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Heard distinctive call before visual.
OBS1745,Macaca mulatta,Rhesus Macaque,2025-05-08,Shah Allah Ditta Caves,/images/rhesus_macaque.jpg,Heard distinctive call before visual.
OBS1746,Ovis vignei,Urial,2025-05-15,Saidpur Village,/images/urial.jpg,Heard distinctive call before visual.
OBS1747,Hystrix indica,Indian Crested Porcupine,2025-05-11,Pir Sohawa,/images/indian_crested_porcupine.jpg,Observed feeding near water source.
OBS1748,Aquila rapax,Tawny Eagle,2025-05-09,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Noticed in canopy while birdwatching.
OBS1749,Francolinus pondicerianus,Grey Francolin,2025-05-05,Pir Sohawa,/images/grey_francolin.jpg,Observed with juvenile(s) nearby.
OBS1750,Francolinus pondicerianus,Grey Francolin,2025-05-11,"Trail 2, Margalla Hills",/images/grey_francolin.jpg,Unusual behavior noted—possibly nesting.
OBS1751,Columba livia,Rock Pigeon,2025-05-12,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Observed feeding near water source.
OBS1752,Ceryle rudis,Pied Kingfisher,2025-05-06,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Unusual behavior noted—possibly nesting.
OBS1753,Phoenicurus ochruros,Black Redstart,2025-05-09,Saidpur Village,/images/black_redstart.jpg,Seen basking in sun near rocks.
OBS1754,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-12,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Rare sighting for this time of year.
OBS1755,Buceros bicornis,Great Hornbill,2025-05-01,Zoo vicinity,/images/great_hornbill.jpg,Frequent visitor to the area.
OBS1756,Hirundo rustica,Barn Swallow,2025-05-08,Saidpur Village,/images/barn_swallow.jpg,Unusual behavior noted—possibly nesting.
OBS1757,Panthera pardus,Common Leopard,2025-05-05,Faisal Mosque,/images/common_leopard.jpg,Seen basking in sun near rocks.
OBS1758,Tragelaphus scriptus,Bushbuck,2025-05-05,Zoo vicinity,/images/bushbuck.jpg,Heard distinctive call before visual.
OBS1759,Tragelaphus scriptus,Bushbuck,2025-05-14,Shakarparian Hills,/images/bushbuck.jpg,Seen basking in sun near rocks.
OBS1760,Canis aureus,Golden Jackal,2025-05-11,"Trail 3, Margalla Hills",/images/golden_jackal.jpg,Spotted during early morning hike.
OBS1761,Panthera pardus,Common Leopard,2025-05-04,Saidpur Village,/images/common_leopard.jpg,Heard distinctive call before visual.
OBS1762,Psittacula krameri,Rose-ringed Parakeet,2025-05-05,Rawal Dam,/images/rose-ringed_parakeet.jpg,Seen basking in sun near rocks.
OBS1763,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-09,"Trail 1, Margalla Hills",/images/asian_palm_civet.jpg,Spotted during early morning hike.
